company_name,url,number,category,position,person_name
Xactly,http://www.xactlycorp.com, +1 408 977 3132,N2,Products,C...
Xactus,http://xactus.com, +1 720 737 1206,Board,Chairman & CEO,Perry Steiner
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,Jason Barg
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,Robert Belke
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,John Dalton
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,Jason Klein
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,Steven Ozonian
Xactus,http://xactus.com, +1 720 737 1206,Board,Director,Paul Ryan
Xactus,http://xactus.com, +1 720 737 1206,N1,CFO,Joseph Peterson
Xactus,http://xactus.com, +1 720 737 1206,N1,President & Director,S...
Xactus,http://xactus.com, +1 720 737 1206,N1,COO,Michael Crockett
Xactus,http://xactus.com, +1 720 737 1206,N1,Architecture,M...
Xactus,http://xactus.com, +1 720 737 1206,N1,Integration,M...
Xactus,http://xactus.com, +1 720 737 1206,N1,Revenue,G...
Xactus,http://xactus.com, +1 720 737 1206,N1,Strategy,T...
Xactus,http://xactus.com, +1 720 737 1206,N1,CTO,J...
Xactus,http://xactus.com, +1 720 737 1206,N1,Legal & Compliance,R...
Xactus,http://xactus.com, +1 720 737 1206,N1,HR,N...
Xactus,http://xactus.com, +1 720 737 1206,N2,Operations,J...
Xactus,http://xactus.com, +1 720 737 1206,N2,BusDev,D...
Xactus,http://xactus.com, +1 720 737 1206,N2,Mktg & Strategic Sales,J...
Xactus,http://xactus.com, +1 720 737 1206,N2,Sales,J...
Xactus,http://xactus.com, +1 720 737 1206,N2,Sales,M...
Xactus,http://xactus.com, +1 720 737 1206,N2,Sales,B...
Xactus,http://xactus.com, +1 720 737 1206,N2,Strategic Sales,T...
Xactus,http://xactus.com, +1 720 737 1206,N2,Data,R...
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,CEO & Director,Marc Tessier-Lavign
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Vikram Bajaj
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Carolyn Bertozzi
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Kaye Foste
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Alex Gorsky
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Scott Gottlie
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Stephen Knight
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Mathai Mammen
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Robert Nelsen
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Richard Scheller
Xaira Therapeutics,http://www.xaira.com, +1 773 380 6600,Board,Director,Bryan White
Xali Gold,http://xaligold.com, +1 604 685 1946,Board,CEO,Joanne Freeze
Xali Gold,http://xaligold.com, +1 604 685 1946,Board,Director,George Elliott
Xali Gold,http://xaligold.com, +1 604 685 1946,Board,Director,Larry Kornze
Xali Gold,http://xaligold.com, +1 604 685 1946,N1,CFO,Mark Lotz
Xali Gold,http://xaligold.com, +1 604 685 1946,N1,Operations,M...
Xali Gold,http://xaligold.com, +1 604 685 1946,N2,Control,S...
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,Board,Chairman & Managing Director,Colin Moorhead
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,Board,Director,Michele Muscillo
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,Board,Director,Tony Pearson
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,Board,Director,Shaoyang Shen
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N1,COO,Munkhsaikhan Dambiinyam
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N1,Development & CFO,Spencer Cole
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N1,Geologist,M...
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N1,Secretary,B...
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N1,Exploration,A...
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N2,Development,G...
Xanadu Mines,http://www.xanadumines.com, +61 293 324 322,N2,Exploration,O...
Xalud Therapeutics,http://www.xaludthera.com, +1 434 980 8117,Board,CEO,Diem Nguyen
Xalud Therapeutics,http://www.xaludthera.com, +1 434 980 8117,N1,Commercial & Inflammation,K...
Xalud Therapeutics,http://www.xaludthera.com, +1 434 980 8117,N1,R&D,R...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,Board,CEO,Kamran Majidov
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,Board,Chairman of the Board,Asim Mammadli
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,Board,Director,Elkhan Aghayev
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,Board,Director,Khazar Baghirli
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Deputy CEO,N...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Deputy CEO,E...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Deputy CEO,R...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Deputy CEO,N...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Operation Control,K...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Clearing & Settlement,N...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Finance,N...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N1,Legal,R...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Loans,A...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Non Performing Loans,I...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Security,I...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,BusDev,T...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Developing,E...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,IT,H...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Non-Cash Payments & Settleme...,G...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Payment Cards,A...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Risk Management,M...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,General IT,A...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Audit,C...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Procurement,M...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Treasury,R...
Xalq Bank,http://www.xalqbank.az, +994 124 044 343,N2,Affairs,U...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,Board,CEO,Christian Weedbrook
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N1,COO,Rafal Janik
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N1,HR,R...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N1,CTO,Z...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N1,BusDev & Government Affairs,J...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N2,Algorithms,J...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N2,Fabrication Process Engineer...,E...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N2,Integration,B...
Xanadu,http://www.xanadu.ai, +1 561 260 8886,N2,Quantum Sources,D...
Xandr,http://xandr.com, +1 210 351 3891,N1,CTO,B...
Xandr,http://xandr.com, +1 210 351 3891,N1,International,J...
Xandr,http://xandr.com, +1 210 351 3891,N1,Corporate Strategy & BusDev,D...
Xandr,http://xandr.com, +1 210 351 3891,N1,Legal,L...
Xandr,http://xandr.com, +1 210 351 3891,N1,Chief of Staff,S...
Xandr,http://xandr.com, +1 210 351 3891,N2,Financial Analysis,J...
Xandr,http://xandr.com, +1 210 351 3891,N2,Technology Infrastructure,T...
Xandr,http://xandr.com, +1 210 351 3891,N2,Technology & Cybersecurity,S...
Xandr,http://xandr.com, +1 210 351 3891,N2,ANZ,N...
Xano,http://www.xano.se, +46 3631 2200,Board,CEO,Lennart Persson
Xano,http://www.xano.se, +46 3631 2200,Board,Chairman of the Board,Fredrik Rapp
Xano,http://www.xano.se, +46 3631 2200,Board,Vice Chairman of the Board,Anna Benjamin
Xano,http://www.xano.se, +46 3631 2200,Board,Director,Pontus Cornelius
Xano,http://www.xano.se, +46 3631 2200,Board,Director,Petter Fagersten
Xano,http://www.xano.se, +46 3631 2200,Board,Director,Jennie Hammer Viskari
Xano,http://www.xano.se, +46 3631 2200,Board,Director,Per Rodert
Xano,http://www.xano.se, +46 3631 2200,N1,CFO,Marie Ek Jonson
Xano,http://www.xano.se, +46 3631 2200,N1,Industrial Products,M...
Xano,http://www.xano.se, +46 3631 2200,N1,Industrial Solutions,F...
Xano,http://www.xano.se, +46 3631 2200,N1,Precision Technology,P...
Xano,http://www.xano.se, +46 3631 2200,N2,Ackurat,F...
Xano,http://www.xano.se, +46 3631 2200,N2,PRM Rotomoulding,E...
Xano,http://www.xano.se, +46 3631 2200,N2,Cipax,L...
Xano,http://www.xano.se, +46 3631 2200,N2,NPB Automation,F...
Xano,http://www.xano.se, +46 3631 2200,N2,CIM,M...
Xano,http://www.xano.se, +46 3631 2200,N2,Fredriksons,K...
Xano,http://www.xano.se, +46 3631 2200,N2,Jorgensen Engineering,K...
Xano,http://www.xano.se, +46 3631 2200,N2,Polyketting,F...
Xano,http://www.xano.se, +46 3631 2200,N2,Canline,R...
Xano,http://www.xano.se, +46 3631 2200,N2,Case Packing Systems,D...
Xano,http://www.xano.se, +46 3631 2200,N2,Kuggteknik,H...
Xano,http://www.xano.se, +46 3631 2200,N2,Lasertech,J...
Xano,http://www.xano.se, +46 3631 2200,N2,LK Precision Parts,C...
Xano,http://www.xano.se, +46 3631 2200,N2,Mikroverktyg,K...
Xano,http://www.xano.se, +46 3631 2200,N2,KMV,M...
Xano,http://www.xano.se, +46 3631 2200,N2,Modellteknik,J...
Xano,http://www.xano.se, +46 3631 2200,N2,Resinit,P...
Xanitos,http://www.xanitos.com, +1 484 654 2300,Board,CEO,Dave Crothall
Xanitos,http://www.xanitos.com, +1 484 654 2300,Board,Chairman of the Board,Graeme Crothall
Xanitos,http://www.xanitos.com, +1 484 654 2300,Board,Director,Brian Snow
Xanitos,http://www.xanitos.com, +1 484 654 2300,Board,Director,Debbie White
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,CFO,Bobbi Booher
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,COO,John Strength
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,CIO,C...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,Revenue,B...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,Linen & Laundry,S...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,HR,J...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N1,Legal & Risk,E...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Control,K...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Ambulatory Services,O...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Mid-Atlantic,J...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Northeast,S...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Southwest,M...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,West,J...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,West Virginia,S...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,South California & Laundry,J...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Operations North,A...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Operations South,C...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Operations West,A...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Payroll,V...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Recruiting,N...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,HR Startups,C...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Education & Safety,K...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,HR,S...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Training Northeast,J...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Training West,D...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Training West,V...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Training,S...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,Midsouth,R...
Xanitos,http://www.xanitos.com, +1 484 654 2300,N2,West,M...
XanEdu,http://www.xanedu.com, +1 734 302 6500,Board,CEO,Ty Field
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,CFO,Ruth Siporin
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,BusDev,B...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,CTO,M...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,Manufacturing & Production,K...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,Higher Education,J...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,K-12 Custom Curriculum,J...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,HR,S...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,Operations,A...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N1,UX & Design,H...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Finance,J...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Sales Operations,K...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Sales,D...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Operations Higher Education,K...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Permissions,C...
XanEdu,http://www.xanedu.com, +1 734 302 6500,N2,Print & Vendor Management,M...
Xanterra,http://www.xanterra.com, +1 303 600 3400,Board,CEO,Andrew Todd
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,CFO,Lonnie Clark
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,COO Hospitality,Tim Schoonover
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,Commercial,A...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,Commerical Consultant,B...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,HR,S...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,CIO,R...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,Legal,T...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N1,Parks,G...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Control,P...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Accounting,S...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Financial Systems,K...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Finance Reporting & Treasury,K...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Merchandising,T...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,IT Sales & Marketing,P...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Sales & Marketing,P...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,HR,L...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Talent Engagement,S...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,Information Security,E...
Xanterra,http://www.xanterra.com, +1 303 600 3400,N2,IT Service Delivery,D...
Xbiome,http://www.xbiome.cn, +86 755 8653 0994,Board,CEO,Yan Tan
Xbiome,http://www.xbiome.cn, +86 755 8653 0994,N1,Science,C...
Xbiome,http://www.xbiome.cn, +86 755 8653 0994,N1,CTO,H...
xAI,http://x.ai, +1 888 518 3752,Board,Co-Founder,Elon Musk
xAI,http://x.ai, +1 888 518 3752,Board,Co-Founder,Kyle Kosic
xAI,http://x.ai, +1 888 518 3752,Board,Co-Founder,Christian Szegedy
xAI,http://x.ai, +1 888 518 3752,Board,Co-Founder,Yuhuai Wu
Xaxis,http://www.xaxis.com, +1 646 259 4200,Board,CEO,John Wittesaele
Xaxis,http://www.xaxis.com, +1 646 259 4200,N1,EMEA,H...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N1,plista,M...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N1,Activations,M...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N1,North America,G...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N1,Account Services,L...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N2,Client Success EMEA,W...
Xaxis,http://www.xaxis.com, +1 646 259 4200,N2,Activation,A...
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,Board,Chairman of the Board,John Featherby
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,Board,Director,Carolina Arecco
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,Board,Director,Carlos Arecco
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,Board,Director,Juan Santos
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,N1,CFO & Secretary,Kevin Lynn
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,N1,COO,Gabriel Pindar
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,N1,Executive Director,D...
Xantippe Resources,http://www.xantippe.com.au, +61 861 431 840,N2,LATAM,M...
Xapo,http://xapo.com, +350 2000 8161,Board,CEO,Seamus Rocca
Xapo,http://xapo.com, +350 2000 8161,Board,Chairman of the Board,Wences Casares
Xapo,http://xapo.com, +350 2000 8161,Board,Director,Micky Malka
Xapo,http://xapo.com, +350 2000 8161,Board,Director,Anju Patwardhan
Xapo,http://xapo.com, +350 2000 8161,Board,Director,Timothy Sloan
Xapo,http://xapo.com, +350 2000 8161,N1,CFO,Sandy Baker
Xapo,http://xapo.com, +350 2000 8161,N1,COO,Dary McGovern
Xapo,http://xapo.com, +350 2000 8161,N1,Chief of Staff,J...
Xapo,http://xapo.com, +350 2000 8161,N1,Product,D...
Xapo,http://xapo.com, +350 2000 8161,N1,Risk Management,W...
Xapo,http://xapo.com, +350 2000 8161,N1,CTO,K...
Xapo,http://xapo.com, +350 2000 8161,N1,Legal & Director,D...
Xapo,http://xapo.com, +350 2000 8161,N1,Growth,I...
Xapo,http://xapo.com, +350 2000 8161,N1,HR,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Accounting,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Financial Planning & Analysis,D...
Xapo,http://xapo.com, +350 2000 8161,N2,Operations,I...
Xapo,http://xapo.com, +350 2000 8161,N2,Product,P...
Xapo,http://xapo.com, +350 2000 8161,N2,Marketing,N...
Xapo,http://xapo.com, +350 2000 8161,N2,Compliance,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Engineering,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Data,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Technical,J...
Xapo,http://xapo.com, +350 2000 8161,N2,Public Affairs & Regulation,J...
Xapo,http://xapo.com, +350 2000 8161,N2,Legal Program,A...
Xapo,http://xapo.com, +350 2000 8161,N2,Continuous Improvement,K...
Xbox,http://www.xbox.com, +1 425 882 8080,Board,Managing Director,Phil Spencer
Xbox,http://www.xbox.com, +1 425 882 8080,N1,CFO,Tim Stuart
Xbox,http://www.xbox.com, +1 425 882 8080,N1,President,S...
Xbox,http://www.xbox.com, +1 425 882 8080,N1,Consumer Sales,A...
Xbox,http://www.xbox.com, +1 425 882 8080,N1,Player Services,D...
Xbox,http://www.xbox.com, +1 425 882 8080,N1,Game Content & Studios,M...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Marketing France,I...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,BusDev,E...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Portfolio,J...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Category Mktg Americas,G...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Marketing,J...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Partnerships & Social Impact,M...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Category Mktg & Sales,J...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Marketing,G...
Xbox,http://www.xbox.com, +1 425 882 8080,N2,Gaming,L...
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,CEO,Martin Åmark
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Chairman of the Board,Anders Tullgren
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Ivan Cohen-Tanugi
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Peter Edman
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Kirsti Gjellan
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Eva Nilsagard
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Mats Thorén
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,Board,Director,Karin Wingstrand
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,N1,CFO & IR,Anette Lindqvist
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,N1,COO & Biosimilars,Siavash Bashiri
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,N1,CTO,D...
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,N1,Clinical,D...
Xbrane Biopharma,http://www.xbrane.com, +46 760 346 733,N1,Manufacturing & Supply Chain,A...
Xceedance,http://www.xceedance.com, +91 124 421 7495,Board,CEO,Arun Balakrishnan
Xceedance,http://www.xceedance.com, +91 124 421 7495,Board,Director,John Begley
Xceedance,http://www.xceedance.com, +91 124 421 7495,Board,Director,David Bresnahan
Xceedance,http://www.xceedance.com, +91 124 421 7495,Board,Director,Nicole Mitchell
Xceedance,http://www.xceedance.com, +91 124 421 7495,Board,Director,Uday Virkud
Xceedance,http://www.xceedance.com, +91 124 421 7495,N1,Administration,A...
